WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,DEPARTURE,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,FRIENDLYCASUALTIES_VERBOSE,WEATHER,ALTITUDE,O
946,1917/05/15,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,45.906,13.701,"RANZIANGO-VOGERSKO AND OWCIA DRAGE",,"BARRACKS AND TROOPS",SPILIMBERGO,46.1113,12.8991,,"F-3 FERRARA",,,,,,15000,OTAG
947,1917/11/04,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.333333,13.116667,"TAGLIAMENTO (LEFT BANK)",ITALY,"OWN MUNITIONS DEPOT NOT DESTROYED DURING RETREAT",,,,,,,,,,,,OTAG
948,1917/05/19,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.0886,13.6397,"E OF CANALE AND IN GARGARO VALLEY",SLOVENIA,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
949,1917/05/17,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,45.906,13.701,"RANZIANGO-VOGERSKO AND OWCIA DRAGE",,"BARRACKS AND TROOPS",SPILIMBERGO,46.1113,12.8991,,"P-5 CIAMPINO-ROME PILOT SCHOOL",,,,,,15000,OTAG
950,1917/05/24,,ITALY,,,"CAPRONI CA.32",,,,22,,,,20000,689.6551724,46.1469444,13.7388889,"ENEMY LINES",,"TRENCHES, DEPOTS, GUN POSITIONS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
951,1917/11/06,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.333333,13.116667,TAGLIAMENTO,ITALY,"ENEMY TROOPS",,,,,,,,,,,,OTAG
952,1917/05/25,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.1469444,13.7388889,"SANTA LUCIA OF TOLMINO",SLOVENIA,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
953,1917/05/25,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.1469444,13.7388889,"SANTA LUCIA OF TOLMINO",SLOVENIA,"RAIL STATION, ENEMY BACK LINES, RAIL WORKS, AMMO DUMPS, BATTERIES, ENEMY INFANTRY ON MARCH",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
954,1917/05/27,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.1469444,13.7388889,"SANTA LUCIA OF TOLMINO",SLOVENIA,"RAIL STATION",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
955,1917/06/01,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.6830556,13.7519444,"BARCOLA (N OF TRIESTE)",ITALY,"MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
956,1917/06/01,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.78333,13.66666,"DUINO TO OPCINA (NE OF TRIESTE)",ITALY,"MILITARY WORKS, AVIATION CAMPS, DUMPS AN DRAIL JUNCTIONS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
957,1917/06/04,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.1469444,13.7388889,"SANTA LUCIA OF TOLMINO, CHIAPOVANO, RR STATION AT RIFEMBERGO",,"ENEMY HUTMENTS, TROOPS, RR STATION",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
958,1917/11/07,,ITALY,,,"CAPRONI CA.32",,,,,,,,19.448889,,46.333333,13.116667,TAGLIAMENTO,ITALY,"ENEMY TROOPS ATTEMPTING TO BUILD BRIDGES AND PASSAGES ON RIVER",,,,,,,,,,,,OTAG
959,1917/11/09,,ITALY,,,AIRSHIP,,NIGHT,,2,M-14,,,,2200,45.777317,12.866202,"LIVENZA AND TAGLIAMENTO",ITALY,"ROAD BETWEEN THE REIVERS",,,,,,,,,,,15000,OTAG
960,1917/06/06,,ITALY,,,"CAPRONI CA.32",,,,,,,,4000,780,45.84203,13.4589,"SAN PIETRO",,"RR STATION ON TRIESTE-LUBIANA RR",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
961,1917/06/09,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.2166667,11.0833333,"MEZZOLOMBARDO, N OF TRENT",ITALY,"MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
962,1917/06/09,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,45.84203,13.4589,"SAN PIETRO",,"RR STATION ON TRIESTE-LUBIANA RR",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
963,1917/06/11,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.617,11.617,"UPPER VALLEYS OF ASTICO AND ASSA",ITALY,"ENEMY REAR AREAS, HEAVY BATTERIES",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
964,1917/06/16,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.0533333,13.59,"BAINSIZZA PLATEAU",ITALY,"REAR OF ENEMY LINES",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
965,1917/06/16,,ITALY,,,"CAPRONI CA.32",,,,,,,,3960,780,46.1469444,13.7388889,"STA. LUCIA ZONE (TOLMINO) AND BAZZA VALLEYY (UPPER ISONZO)",ITALY,"ENEMY HUTMENTS,CAMPS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
966,1917/06/17,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,46.183017,13.732753,TOLMINO,SLOVENIA,TOWN?,SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
967,1917/07/22,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,45.0475,18.304444,OPCINA,ITALY,"RAIL CONSTRUCTION",SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
968,1917/11/09,,ITALY,,,AIRSHIP,,NIGHT,,2,M-15,,,,2200,45.769997,12.996653,"LATISANA AND VICINITY",ITALY,BRIDGE,,,,,,,,,,,15000,OTAG
969,1917/11/11,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,45.8428,12.105,"PIAVE RIVER (LEFT BANK)",ITALY,"ENEMY TROOPS",,,,,,,,,,,,OTAG
970,1917/06/27,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.74706839,13.67495623,"NABRESINA AND PROSECCO",ITALY,"MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
971,1917/06/30,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.717,13.767,PROSECCO,ITALY,"ENEMY AIRDROME",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
972,1917/07/08,,ITALY,,,"CAPRONI CA.32",,,,5,,,,5000,416.6666667,46.0027778,14.0305556,"IDRIA (25 MI WNW OF GORIZIA)",ITALY,"MILITARY MERCURY EXTRACTING WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
973,1917/07/14,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.698555,13.734899,"MIRAMARE AND TRIESTE",ITALY,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
974,1917/11/14,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,45.774563,12.618042,"LIVENZA AND ON THE MONTICANA",ITALY,BRIDGES,,,,,,,,,,,,OTAG
975,1917/07/16,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.066667,14.1,"E OF SELO (CARSO, S OF VERSIC)",ITALY,TROOPS,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
976,1917/07/18,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.066667,14.1,"E OF SELO (CARSO, S OF VERSIC)",ITALY,TROOPS,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
977,1917/07/25,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,46.1469444,13.7388889,"SANTA LUCIA DI TOLMINO",ITALY,"RAIL CONSTRUCTION",SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
978,1917/07/22,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.8,13.6167,"MT HERMADA (SOUTHERN CARSO),  OPCINA-GABROVICA LINE (NEAR TRIESTE)",,"ENEMY BATTERIES, RAILWAY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
979,1917/07/27,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,45.828611,13.671667,BAZA-MODREYA,,"RAIL CONSTRUCTION",SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
980,1917/07/25,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.74706839,13.67495623,"SAN DANIELE, ON THE CARSO",ITALY,"HUTMENTS AND RAIL WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
981,1917/08/18,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,46.1469,13.7389,"MODREYA SNICA AND SANTA LUCIA",ITALY,"BARRACKS AND RAIL CONSTRUCTION",SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
982,1917/11/19,,ITALY,,,AIRSHIP,,NIGHT,,2,M-14,,,,2200,45.7667,12.6,"NEAR MOTTA AND LORENZAGA",ITALY,"BRIDGE OVER LIVENZA",,,,,,,,,,,15000,OTAG
983,1917/08/22,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,46.1469,13.7389,"MODREYA SNICA AND SANTA LUCIA",ITALY,"BARRACKS AND RAIL CONSTRUCTION",SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
984,1917/07/28,,ITALY,,,"CAPRONI CA.32",,,,,,,,6000,780,46.0027778,14.0305556,IDRIA,SLOVENIA,"ELECTRIC POWER STATION AND HUTMENTS IN CHIAPOVANO VALLEY (NE OF GORIZIA)",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
985,1917/07/28,,ITALY,,,"CAPRONI CA.32",,NIGHT,,,,,,8000,780,46.0027778,14.0305556,IDRIA,SLOVENIA,"ELECTRIC POWER STATION AND HUTMENTS IN CHIAPOVANO VALLEY (NE OF GORIZIA)",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
986,1917/11/19,,ITALY,,,AIRSHIP,,NIGHT,,2,M-15,,,,2200,45.704334,12.702626,"MOTTA AND TEZZE",ITALY,"BRIDGES OVER THE LIVENZA",,,,,,,,,,,15000,OTAG
987,1917/11/28,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.0166667,11.85,"BETWEEN FELTRE AND FONZASO",ITALY,"ENEMY CAMPS",,,,,,,,,,,,OTAG
988,1917/08/02,,ITALY,,,"CAPRONI CA.32",,,,24,,,,,780,44.870302,13.845555,POLA,ITALY,"ARSENAL AND MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
989,1917/08/03,,ITALY,,,"CAPRONI CA.32",,,,24,,,,,780,44.870302,13.845555,POLA,ITALY,"ARSENAL AND MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
990,1917/08/06,,ITALY,,,"CAPRONI CA.32",,,,,,,,8000,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
991,1917/08/07,,ITALY,,,"CAPRONI CA.32",,,,,,,,8000,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
992,1917/08/08,,ITALY,,,"CAPRONI CA.32",,NIGHT,,27,,,260MM/162MM,13000,361.1111111,44.870302,13.845555,POLA,ITALY,"ARSENAL, ENEMY FLEET IN HARBOR",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
993,1917/08/09,,ITALY,,,"CAPRONI CA.32",,,,24,,,,,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
994,1917/08/11,,ITALY,,,"CAPRONI CA.32",,,,,,,,8000,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
995,1917/08/12,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"MILITARY WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
996,1917/08/14,,ITALY,,,"CAPRONI CA.32",,,,,,,,6500,780,46.56405,13.794888,"ASSLING, IN THE SAVA VALLEY (SE OF VILLACH)",AUSTRIA,"STEEL WORKS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
997,1917/08/14,,ITALY,,,"CAPRONI CA.32",,,,,,,,6500,780,46.567478,13.82417,"ASSLING, IN THE SAVA VALLEY (SE OF VILLACH)",AUSTRIA,"RAIL CENTER",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
998,1917/08/14,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.1469,13.7389,"MODREA & MODREJCE (SOUTH OF TOLMINO - ISONZO)",SLOVENIA,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
999,1917/08/16,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.866288,13.778291,"E OF COMEN (15MI E OF MONFALCONE)",ITALY,"ENCAMPMENTS AND MILITARY ASSEMBLY CENTERS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1000,1917/08/18,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.866288,13.778291,"E OF COMEN (12MI E OF MONFALCONE)",ITALY,"ENCAMPMENTS AND MILITARY ASSEMBLY CENTERS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1001,1917/08/24,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,46.1469444,13.7388889,"SENICA-SANTA LUCIA DI TOLMINO",,"ENEMY POSITION",SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
1002,1917/08/19,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.866288,13.778291,"E OF COMEN (12MI E OF MONFALCONE)",ITALY,"ENCAMPMENTS AND MILITARY ASSEMBLY CENTERS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1003,1917/09/21,,ITALY,,,AIRSHIP,,NIGHT,,2,M-10,,,,2200,45.718333,13.811667,"REPEN PICCOLO (REPENKA)",,TOWN?,SPILIMBERGO,46.1113,12.8991,,,,,,,,15000,OTAG
1004,1917/08/20,,ITALY,,,"CAPRONI CA.32",,,,17,,,,162240,780,46.3333,13.75,"JULIAN ALPS FRONT",SLOVENIA,"REAR OF ENEMY POSTIONS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1005,1917/08/21,,ITALY,,,"CAPRONI CA.32",,,,32,,,,10000,188.6792453,45.81663,13.74531,"SELO AND COMEN, E SLOPES OF MT HERMADA",SLOVENIA,"MASSED TROOPS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1006,1917/08/22,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY TROOPS AND HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1007,1917/08/22,,ITALY,,,"CAPRONI CA.32",,,,,,,,24000,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY TROOPS AND HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1008,1917/08/19,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,46.1469,13.7389,"MODREYA SENICA AND SANTA LUCIA DI TOLMINO",SLOVENIA,"BARRACKS AND RAIL INE",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1009,1917/08/22,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,46.1469,13.7389,"MODREYA SENICA AND SANTA LUCIA DI TOLMINO",SLOVENIA,"BARRACKS AND RAIL INE",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1010,1917/08/24,,ITALY,,,"CAPRONI CA.32",,,,,,,,30000,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY TROOPS AND HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1011,1917/09/22,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,46.0494444,13.7969444,CHIAPOVANO,SLOVENIA,"ENTRENCHED VALLEY",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1012,1917/08/25,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY TROOPS AND HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1013,1917/08/27,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.040545,13.788362,"CHIAPOVANO VALLEY (NE OF GORIZIA)",SLOVENIA,"ENEMY TROOPS AND HUTMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1014,1917/08/29,,ITALY,,,"CAPRONI CA.32",,,,30,,,,15400,385,45.990915,13.783184,"PANOVIZZA WOOD [CHIAPOVANO VALLEY (NE OF GORIZIA)]",SLOVENIA,"ENEMY BATTERIES",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1015,1917/11/29,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.0166667,11.85,"BETWEEN FELTRE AND FONZASO",ITALY,"ENEMY CAMPS",,,,,,,,,,,,OTAG
1016,1917/12/07,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,45.922289,11.930373,"QUERO AND MOPTTA DI LIVENZA",ITALY,"BIVOUACKED TROOPS AND CONVOYS IN MOVEMENT",,,,,,,,,,,,OTAG
1017,1917/08/31,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.183017,13.732753,"TOLMINO (UPPER ISONZO) AND LOCS ON THE CARSO",SLOVENIA,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1018,1917/09/01,,ITALY,,,"CAPRONI CA.32",,,,,,,,7000,780,46.1538889,13.8619444,"GRAHOVO (TOLMINO)",SLOVENIA,"RAILWAY ESTABLISHMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1019,1917/09/02,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.25,11.01666667,"MT SAN GABRIELE",SLOVENIA,"REVERSE OF ENEMY POSITIONS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1020,1917/09/03,,ITALY,,,"CAPRONI CA.32",,,,24,,,,18000,780,44.871031,13.838065,POLA,ITALY,"SHIPS IN HARBOR AND FASANA CANAL",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1021,1917/09/05,,ITALY,,,"CAPRONI CA.32",,,,,,,,203580,780,45.828611,13.671667,"BAZZA VALLEY (E OF CHIAPOVANO VALLEY, IN VOISIZZA REGION)",ITALY,"ENEMY CAMPS AND COMMUNICATION LINES",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1022,1917/09/06,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.828611,13.671667,"BAZZA VALLEY (E OF CHIAPOVANO VALLEY, IN VOISIZZA REGION)",ITALY,"ENEMY BATTERIES AND TROOPS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1023,1917/09/07,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.990915,13.783184,"PANOVIZZA WOOD [CHIAPOVANO VALLEY (NE OF GORIZIA)]",SLOVENIA,"ENEMY BATTERIES",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1024,1917/12/08,,ITALY,,,"CAPRONI CA.32",,,,9,,,,,,45.8,11.6071,"BETWEEN ASIAGO AND HEAD OF FRENZELA VALLEY",ITALY,"ENEMY TROOP POSITION, ENEMY LINES, MUNITIONS DUMP",,,,,,,,,,,,OTAG
1025,1917/09/10,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.9741667,13.7433333,"TARNOVA FOREST",SLOVENIA,"ENEMY BATTERIES",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1026,1917/12/08,,ITALY,,,AIRSHIP,,NIGHT,,2,M-14,,,,2200,45.7667,12.6,"NEAR MOTTA DI LIVENZA",ITALY,"TRUCK TRAIN",,,,,,,,,,,15000,OTAG
1027,1917/09/15,,ITALY,,,"CAPRONI CA.32",,,,,,,,6000,780,45.8058333,13.7494444,CARSO,ITALY,"LINES OF COMMUNICATION",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1028,1917/09/16,,ITALY,,,"CAPRONI CA.32",,,,,,,,5000,780,43.714722,19.448889,"TAVNICA (E OF MONTE SAN GABRIELE)",SLOVENIA,"MASSED TROOPS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1029,1917/09/24,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,46.0494444,13.7969444,CHIAPOVANO,SLOVENIA,"ENTRENCHED VALLEY",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1030,1917/11/06,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,46.184736,12.956937,"PINZANO AND DIGANO",ITALY,BRIDGES,BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1031,1917/11/09,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.851295,12.249334,SUSEGANA,ITALY,NEIGHBORHOOD,BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1032,1917/11/18,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.64,11.8347,,,"ENEMY POSITIONS",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1033,1917/12/07,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.922289,11.930373,QUERO,ITALY,"TOWN AND VICINITY",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1034,1917/12/08,,ITALY,,,AIRSHIP,,NIGHT,,2,M-15,,,,2200,45.7753,12.8386,PORTOGRUARO,ITALY,"RAIL STATION",,,,,,,,,,,15000,OTAG
1035,1917/12/31,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.0705556,12.5947222,"AVIANO, LA COMINA",ITALY,"ENEMY AIRFIELDS",,,,,,,,,,,,OTAG
1036,1917/12/08,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.922289,11.930373,QUERO,ITALY,"CAMP NEAR TOWN",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1037,1917/12/31,,ITALY,,,SEAPLANES,,NIGHT,,,,,,,,45.920833,12.358333,"CODEGO AND SAN FIO / TORRE MOSTO (LIVENZA)",ITALY,"ENEMY AIRFIELDS / TROOP ENCAMPMENTS",,,,,,,,,,,,OTAG
1038,1917/12/14,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.948988,12.502353,"LIVENZA AND SACILE",ITALY,BRIDGE,BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1039,1917/09/24,,ITALY,,,"CAPRONI CA.32",,,,,,,,8000,780,46.1538889,13.8619444,"GRAHOVO (TOLMINO)",SLOVENIA,"RAILWAY ESTABLISHMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1040,1917/09/25,,ITALY,,,"CAPRONI CA.32",,,,,,,,8000,780,45.8572,13.7842,"PODBERDO (BAZZA VALLEY) AND RIFEMBERGA (CARSO)",SLOVENIA,"RR AND STATION",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1041,1917/09/26,,ITALY,,,"CAPRONI CA.32",,,,,,,,10000,780,45.8572,13.7842,"PODBERDO (BAZZA VALLEY) AND PROSECCO (COASTAL LINE)",ITALY,,PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1042,1917/09/27,,ITALY,,,"CAPRONI CA.32",,,,,,,,10000,780,46.1538889,13.8619444,"GRAHOVO (TOLMINO) AND DOTTOGLIANO",SLOVENIA,"RAILWAY ESTABLISHMENTS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1043,1917/09/27,,ITALY,,,"CAPRONI CA.32",,NIGHT,,,,,,6000,780,44.871031,13.838065,POLA,ITALY,"ARSENAL AND SUB BASE",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1044,1917/09/29,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,45.7838889,13.7202778,"BERJE(NNE OF NABRESINA) , POLA (NIGHT)",ITALY,"ENEMY DEPOTS, FORTRESS OF POLA",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1045,1917/09/29,,ITALY,,,"CAPRONI CA.32",,,,,,,,6000,780,45.829,13.672,"VOISCIZZA (CARSO), POLA",ITALY,"MILITARY ZONE AND FORTIFIED MARITIME CENTER",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1046,1917/10/03,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,40.65,14.7,CATARO,,"NAVAL BASE - HIT SUBS AND TORPEDO BOATS",PORDENONE,46.031889,12.596472,,,,,,,,,OTAG
1047,1918/01/01,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.0705556,12.5947222,"ENEMY AIRFIELDS",,AIRFIELDS,,,,,,,,,,,,OTAG
1048,1918/01/02,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.0705556,12.5947222,"AVIANO AND COMINA",ITALY,AIRFIELDS,,,,,,,,,,,,OTAG
1049,1917/10/18,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,,,"LIGHT ENEMY UNITS IN LOWER ADRIATIC",ITALY,SHIP,"PADUA / ST. PELAGIUS",,,,,,,,,,,OTAG
1050,1917/12/20,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.9,11.9167,"VALDOBBIADENE (SAN PIETRO DI BARBOZZA)",ITALY,"ENEMY POSITION EAST OF TOWN",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1051,1917/11/02,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.333333,13.116667,"LEFT BANK OF TAGLIAMENTO RIVER",ITALY,"AMMO DUMPS ABANDONED IN RETREAT","PADUA / ST. PELAGIUS",,,,,,,,,,,OTAG
1052,1917/11/03,,ITALY,,,"CAPRONI CA.32",,,,,,,,,780,46.2464,13.5786,"BASINS OF CAPORETTO, TOLMINO, LEFT BANK OF TAGLIAMENTO",ITALY,TROOPS,"PADUA / ST. PELAGIUS",,,,,,,,,,,OTAG
1053,1918/02/03,,ITALY,,,AIRSHIP,,NIGHT,,2,M-11,,,,2200,45.8833,12.3,CONEGLIANO,ITALY,"RAIL LINE AND STATION",BOSCOMANTICO,45.472,10.9279,,,,,,,,15000,OTAG
1054,1918/01/05,,ITALY,,,"CAPRONI CA.32",,,,,,,,,,46.0524,11.4555,"VAL SUGANA",ITALY,"LEVICO STATION, MUNITIONS DUMP",,,,,,,,,,,,OTAG
